"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff","overlap0","f"
"tau.beta.comm[4]",8.20437931389965,1.90675458042536,5.0669104450414,6.85260731577318,8.00297378591579,9.33873513540487,12.4895259327496,1.00043330970607,5916,0,1
"tau.beta.comm[5]",8.10534549058661,1.64795434374641,5.29852432982225,6.93728785608248,7.95388711436825,9.11359052214882,11.7411575701723,1.00541997880928,480,0,1
"tau.beta.comm[6]",9.260489765977,1.90090753641628,6.05180138897651,7.90881594440241,9.0986643071591,10.4001099346161,13.4610084276406,1.00279368346372,911,0,1
"tau.rho.comm",0.493660624046932,0.0825670273856859,0.352878590817222,0.435122517532802,0.486742991307495,0.543669502996341,0.677909034244535,1.02450024026474,120,0,1
"theta.comm",5.0846851671735,0.219833947182794,4.65998455819319,4.93578627267976,5.08158700032956,5.22825990460795,5.52298464774677,1.00834465146172,326,0,1
"tau.theta.comm",0.438301030323893,0.114278613707881,0.255641441123485,0.356315009501628,0.423834297200593,0.50566996750722,0.701508508494383,1.00233562007453,1282,0,1
"delta.traits[1,1]",-0.285652798113822,0.116714301228419,-0.515069925740477,-0.363239986827178,-0.285734056725634,-0.207221049109772,-0.056855068950415,1.00175324265854,1440,0,0.99265
"delta.traits[2,1]",-0.021604839876527,0.0726120821268864,-0.164592372501217,-0.0703844379856614,-0.0211363564245112,0.0277126914641553,0.118600333607013,1.00020137771218,14447,1,0.615825
"delta.traits[3,1]",-0.0802322403200414,0.0500231919601633,-0.179951351764617,-0.113280750334183,-0.0801942939430612,-0.0467504388656567,0.0175308230259675,1.0002204272387,12589,1,0.9458
"delta.traits[4,1]",-0.100914888567169,0.0509715319582661,-0.201026431720066,-0.134747754421152,-0.100920224169654,-0.0668516321968663,-0.00110160400679276,1.00073709838821,3365,0,0.97605
"delta.traits[5,1]",0.0812421671218209,0.0460690640175037,-0.00840438190948306,0.050405041979313,0.081180847428914,0.112000200943019,0.172060444880198,1.00132912776894,1972,1,0.96275
"delta.traits[6,1]",-0.0140168673250945,0.0452158261043094,-0.102879742006745,-0.0446005709307148,-0.0138505482415601,0.0168516603409332,0.0737066529195826,1.00043939698938,5571,1,0.61905
"delta.traits[1,2]",-0.0169970523195727,2.23669029665535,-4.40522595195835,-1.51760469333807,-0.0312390414984347,1.4965371383343,4.41669768313454,0.99997117064321,40000,1,0.505425
"delta.traits[2,2]",0.137036996595345,2.23108511558407,-4.26971453761996,-1.35975877698372,0.152024356112943,1.65437103611489,4.4591565101317,1.00009348504015,18604,1,0.527075
"delta.traits[3,2]",0.00887801193846293,2.22532284801745,-4.35759369152149,-1.48777322521529,0.0103929338466222,1.50377721959785,4.37128534996896,1.0000336211814,40000,1,0.5019
"delta.traits[4,2]",0.00750106935197641,2.24590112719725,-4.41322043104387,-1.51000294596328,-0.00430708784562817,1.52095422226293,4.39114230486443,1.00022360139168,9930,1,0.49915
"delta.traits[5,2]",0.0428407560355879,2.23345948446701,-4.34369849247649,-1.46514430941939,0.0554144066499284,1.55278304698163,4.4034364226177,1.00005953587848,30371,1,0.509625
"delta.traits[6,2]",0.0279439463603554,2.23498844041907,-4.35280698621839,-1.48161007198888,0.0360102078969606,1.54002940078656,4.40793553344562,0.999985710569256,40000,1,0.506475
"delta.traits[1,3]",-0.0636705713842549,2.23735834724773,-4.49230295495264,-1.57486123485638,-0.0557901892258936,1.43048843476566,4.33883050459779,0.999992542554618,40000,1,0.51
"delta.traits[2,3]",0.100050229273386,2.23102230840234,-4.21758879578647,-1.42172093103346,0.0866156939006907,1.59884420784109,4.4968225197012,1.00009062327366,18968,1,0.516375
"delta.traits[3,3]",0.0482041896543556,2.22597404420306,-4.3127430012112,-1.45150112850251,0.0506641149255184,1.54681533486778,4.42822950962933,1.00004300714592,37325,1,0.5092
"delta.traits[4,3]",0.0141677031033538,2.24608362747397,-4.37430253885676,-1.50581952891621,0.0272854352451293,1.53026711758832,4.43153353190978,1.00020626704609,10632,1,0.505425
"delta.traits[5,3]",0.0539077193347803,2.2337506974528,-4.31141174570708,-1.4595059513047,0.0393478076335092,1.56269490853827,4.43617496960348,1.00006669273084,27364,1,0.507575
"delta.traits[6,3]",0.0206036678968807,2.23523367301041,-4.36835780756194,-1.49132298217369,0.0122213245706619,1.53227686454459,4.41368260647473,0.999988036520394,40000,1,0.502275
"beta0.species[1]",-0.971229662726619,0.785328140841485,-2.49963616196187,-1.50257407347277,-0.968937175556662,-0.445197820080127,0.577293271765119,1.00025145806871,8579,1,0.891825
"beta0.species[2]",-2.56521025620276,0.876480557757843,-4.31760936541312,-3.14914398932919,-2.552621110039,-1.97286126878117,-0.888014464979753,1.00014901257192,15035,0,0.99885
"beta0.species[3]",-3.23126538157706,1.34712571630701,-5.93395314656426,-4.10862949725101,-3.20851182660175,-2.32992134981461,-0.62952601217195,1.00146437964456,1818,0,0.9917
"beta0.species[4]",-1.01809322750477,1.03997055080252,-2.95371172734656,-1.72475732971144,-1.05691802720432,-0.345501282090953,1.14505476293977,1.00053067315887,5948,1,0.84045
"beta0.species[5]",0.199590049334204,0.814342193060724,-1.38749917087851,-0.348374724824962,0.19537819378291,0.749652432224988,1.78321404697513,1.00027015710885,8162,1,0.595325
"beta0.species[6]",-0.935853903836005,0.870086998643086,-2.65098985733513,-1.51955987449884,-0.936376683573278,-0.356036762199649,0.789737945773594,1.00029462572389,7672,1,0.860925
"beta0.species[7]",-3.32244002532565,1.09546205313208,-5.56333021214828,-4.02132953227414,-3.29193525240396,-2.58855265076166,-1.2552747496335,1.0008698276601,2887,0,0.999275
"beta0.species[8]",-4.02180783363354,1.17498720473115,-6.49467888900256,-4.76391684846191,-3.96102338631264,-3.20758941902356,-1.8899437896539,1.0001381722482,19441,0,0.999975
"beta0.species[9]",-1.22136169635404,1.15179429019271,-3.40749089642366,-1.99181533784503,-1.24654894487546,-0.483716394036517,1.14605147881217,1.00086111857572,3280,1,0.8611
"beta0.species[10]",-1.34872233656604,0.838494234617599,-3.00525111848478,-1.91016649855801,-1.35445951102562,-0.782499160270887,0.278364673052571,1.0002124976098,9910,1,0.946475
"beta0.species[11]",-2.66493033699761,0.879301815305175,-4.41494015757652,-3.24590457898221,-2.65683621549734,-2.0720432384124,-0.960832435630368,1.00007517092555,23606,0,0.998975
"beta0.species[12]",-2.58981646187346,1.27117212839208,-5.2243817535851,-3.38202459841258,-2.54491302884799,-1.74720287318285,-0.215863809539942,1.00339271441307,746,0,0.9836
"beta0.species[13]",-1.49404457810964,1.41614079536084,-4.46857271224109,-2.36166139256013,-1.44220656731417,-0.559836813155661,1.17990956372307,1.00450964129052,599,1,0.864
"beta0.species[14]",-2.58269994932379,0.893298565202955,-4.3665776375422,-3.17451731183428,-2.5735489857863,-1.98162785829784,-0.859885887240524,1.0004089841317,5874,0,0.9984
"beta0.species[15]",-2.55342644438868,0.969318348360638,-4.49467762694976,-3.19498086790049,-2.53612635437978,-1.89973416258339,-0.683560113316611,1.00010223104491,27150,0,0.996475
"beta0.species[16]",-1.11173565014968,1.28640210656128,-3.50156426163255,-1.98373307817838,-1.16250825870624,-0.296726261341813,1.60565144852173,1.0043499366717,629,1,0.81475
"beta0.species[17]",0.071714086271847,0.849830145376303,-1.58952953696503,-0.503446244974564,0.0679003289539319,0.646443693821194,1.74321964331676,1.00052226467853,4929,1,0.531975
"beta0.species[18]",-2.21410671581587,1.45920307457576,-5.09035135587926,-3.1740532558331,-2.21057051580391,-1.25849951190783,0.672161713370168,1.0010274379511,10182,1,0.937425
"beta0.species[19]",-2.05271354171738,0.868534481200143,-3.78229627576412,-2.62849358524953,-2.0414483650181,-1.46353204905621,-0.369588916793457,1.00023690432708,9111,0,0.9915
"beta0.species[20]",-2.721914441061,1.35933486809055,-5.41171646408144,-3.60854821848377,-2.71730278826709,-1.83964591051855,-0.0353940634237376,1.00116072543875,2749,0,0.9764
"beta0.species[21]",-2.16797147768384,1.08161896444615,-4.28929873939236,-2.88658989711857,-2.17411189346497,-1.45788498768282,-0.0172220764627146,1.00039028654722,9862,0,0.975925
"beta0.species[22]",-1.3017078471494,1.10260847570531,-3.40703464927795,-2.04028984578753,-1.32023913764257,-0.590044563028976,0.940339210564857,1.00173598861076,1808,1,0.884525
"beta0.species[23]",-2.2022830237453,1.55898034291335,-5.27343765989127,-3.23351507635628,-2.20807084178836,-1.17243660588158,0.888126458901146,1.01816924413976,149,1,0.92145
"beta0.species[24]",0.267750421786143,0.89849354183983,-1.46969209494899,-0.339534797357979,0.252888316221593,0.860594685180227,2.06287123786831,1.00003819999551,32794,1,0.615525
"beta0.species[25]",-0.567957098148973,0.815567110824905,-2.16225903993558,-1.11771013506672,-0.569551801230868,-0.021191676240684,1.05369424659647,1.00008892687669,27159,1,0.758075
"beta0.species[26]",-0.539555793640937,0.823492552887368,-2.14292951402115,-1.09829094415612,-0.5403878158808,0.0128564050661106,1.08617973208801,1.00012229299904,15291,1,0.744825
"beta0.species[27]",-2.32047176680607,1.35072070683853,-5.07709441049318,-3.18633326852358,-2.28900595887485,-1.41569304097323,0.231734233303641,1.00262959918497,1025,1,0.962925
"beta0.species[28]",-1.08303008733739,1.04825730584757,-3.11282407614494,-1.78108624884625,-1.09220124432332,-0.400094273772738,1.00530411944635,1.00323387259213,810,1,0.854425
"beta0.species[29]",-3.95289856871804,1.15823507510414,-6.40473383686881,-4.68713741160652,-3.88920676434526,-3.14409910064809,-1.8548389518751,1.00114182525932,2655,0,0.99995
"beta0.species[30]",-2.23353715701637,1.24464070665227,-4.64829511602962,-3.05621938701274,-2.24585675155346,-1.41373331237813,0.232225307738515,1.00060875499426,4123,1,0.9633
"beta0.species[31]",-0.0631000046295447,0.803287595472145,-1.62870688055773,-0.606530592595711,-0.0649233679344861,0.475732721027203,1.52702115714646,0.99998198232994,40000,1,0.53355
"beta0.species[32]",-2.07287557084089,1.09441868133778,-4.26355044221184,-2.79432185442987,-2.06043418552453,-1.34496557185302,0.0507317121256458,1.0001536450595,19818,1,0.972025
"beta0.species[33]",-4.18856567764624,1.163391260379,-6.6136842145169,-4.94132668548027,-4.13685619380768,-3.37527834895127,-2.07850608947814,1.00044823946305,5219,0,0.99995
"beta0.species[34]",-2.6606004689362,1.21660082817477,-5.20100640156696,-3.44164640264464,-2.6006630127608,-1.82819117936557,-0.393422944766255,1.00156702854088,2367,0,0.989525
"beta0.species[35]",-1.81618523098919,1.47039961883778,-4.72093178711188,-2.76985357556503,-1.81118926873203,-0.858759459414127,1.11587782058346,1.00066948635455,4416,1,0.89695
"beta0.species[36]",-0.104704407984979,0.805976686494068,-1.68780673522547,-0.647260462954303,-0.105752180891918,0.441651287097383,1.46780237069162,1.00010025312236,17434,1,0.55185
"beta0.species[37]",-1.20048472499756,1.17364260148601,-3.51352176330452,-1.97019080709727,-1.20349491800366,-0.443828340473821,1.13796889318139,1.00137239159711,1919,1,0.85475
"beta0.species[38]",-3.34787183384933,1.17691318535024,-5.83030613680471,-4.09224594687832,-3.29331347164679,-2.54194676067785,-1.18823926297069,1.00086286297654,3085,0,0.998975
"beta0.species[39]",-1.95951764409032,1.20067754372036,-4.57547597966964,-2.68169370163638,-1.87324070849031,-1.14984985442406,0.206431684426963,1.00306593287126,822,1,0.961725
"beta0.species[40]",-3.55755471245615,1.01449976392409,-5.62784425961845,-4.22212727539419,-3.53047358533486,-2.86282209683192,-1.65455485414478,1.00056852945671,4184,0,0.9999
"beta0.species[41]",-2.58598249996877,1.39380813250582,-5.45466567534862,-3.47837135177627,-2.53946316260711,-1.6363089648784,0.0468394093050054,1.00506400389646,500,1,0.97305
"beta0.species[42]",-0.657224425662007,0.838975155329734,-2.31008170853026,-1.22186075670487,-0.660823632395596,-0.0959583744938352,0.992423272122678,1.00138138723185,1801,1,0.784675
"beta0.species[43]",-2.02309700190947,0.855323746942648,-3.70478846223646,-2.6008910364368,-2.01762994494793,-1.44848246836158,-0.345612734145623,1.00003690182346,40000,0,0.990525
"beta0.species[44]",-2.85207594113554,0.931586069416824,-4.72576963852963,-3.45960432623601,-2.83514804575315,-2.22093498622923,-1.05449019599252,1.00047023051337,5062,0,0.99935
"beta0.species[45]",-2.60310906323103,0.884522404743938,-4.35830259439927,-3.19976417249504,-2.5932761124163,-2.00330405312982,-0.904396237386843,1.00011779598543,16147,0,0.998875
"beta0.species[46]",-2.32003391792513,1.467355343143,-5.21886055729135,-3.28431223324683,-2.32456670229286,-1.35793940512351,0.574036020847168,1.00305229809503,1092,1,0.9444
"beta0.species[47]",-4.17869037022345,1.12367185862494,-6.55112613919423,-4.89047359606627,-4.12439486499501,-3.40251007432568,-2.13064948913138,1.00025765619324,9896,0,1
"beta0.species[48]",-1.42867374973723,0.796689873390042,-2.99966354319122,-1.95731257177349,-1.43317412148989,-0.893793191335752,0.143110012511606,1.0000761591866,20787,1,0.963275
"beta0.species[49]",-1.85121950185838,1.27207860937735,-4.25783932810048,-2.7061170248703,-1.88677150083113,-1.03064289849367,0.759100454546387,1.00055660620756,5171,1,0.925075
"beta0.species[50]",-0.598812895122341,0.803195431593843,-2.17605004439419,-1.13647746788712,-0.605294834903932,-0.0652851286584583,0.986040060787342,1.00022963007536,11075,1,0.774175
"beta0.species[51]",-1.97750815517993,0.836698164021645,-3.62529414784492,-2.53625682841393,-1.97343023242409,-1.4131667367662,-0.346367735224624,1.00014004636545,20726,0,0.99135
"beta0.species[52]",-2.89978685379284,1.27238448782227,-5.51137395854726,-3.70302429272788,-2.8730752722233,-2.06240768201397,-0.423113744456751,1.00255825468246,1085,0,0.989125
"beta0.species[53]",-0.978724583388975,1.037989417136,-2.9571366390854,-1.68299886128402,-1.00283276838876,-0.294071738841547,1.12029878313495,1.00018324920433,15999,1,0.8288
"beta0.species[54]",0.11313781324662,0.814702222734254,-1.46525805505991,-0.439666514673742,0.100204138224694,0.662650974979441,1.72656114782565,0.999995174490935,40000,1,0.550325
"beta0.species[55]",-2.75210865573615,0.935246360279869,-4.64180644816643,-3.36877870874447,-2.74026501725066,-2.11257138635602,-0.968789307643503,1.00018591116478,12712,0,0.998875
"beta0.species[56]",-2.2098312660952,1.50148586284932,-5.19827947047222,-3.20764386577484,-2.19416404791234,-1.20153371201613,0.683683213588332,1.00648809939514,424,1,0.93305
"beta0.species[57]",-2.88144698122252,1.08387370993935,-5.06004290618472,-3.58675707833176,-2.86139350682509,-2.15241923275237,-0.808304895575486,1.00041393961375,6116,0,0.996325
"beta0.species[58]",-1.66692529699227,0.992077728431399,-3.58777919082937,-2.33836272187494,-1.6755709916102,-1.01130570118951,0.30839751415827,1.00103169150068,2558,1,0.952725
"beta0.species[59]",-2.76927403243149,1.32477068541035,-5.42714321742154,-3.62550695115571,-2.753692326652,-1.89547514716097,-0.20101802035312,1.00200691495517,2627,0,0.982425
"beta0.species[60]",-0.261520690194486,0.827048800528244,-1.87356432394991,-0.81829748806588,-0.262254221073803,0.297222751915081,1.36959181940767,0.999956670458966,40000,1,0.6257
"beta0.species[61]",-1.77448685005324,1.14859690640259,-4.06267014433701,-2.52470808242927,-1.75648386520356,-1.00533136596307,0.436929849223706,1.00117554103988,3284,1,0.94265
"beta0.species[62]",-2.23332331040992,1.43452207469478,-5.11797699972236,-3.17163825309657,-2.21331786030323,-1.29727264277817,0.561602949656991,1.01463904600117,198,1,0.943175
"beta0.species[63]",-3.02933441901564,1.34180154171992,-5.70507109346679,-3.89833787234372,-3.01953350951537,-2.15538818878805,-0.377967025131203,1.00237124268185,1164,0,0.9863
"beta0.species[64]",-1.82588778688091,1.47950578563139,-4.77465374251596,-2.79184063574038,-1.83656417296759,-0.860565433574119,1.12763871437301,1.0016466471377,1563,1,0.893875
"beta0.species[65]",1.19009289409358,0.906849798920115,-0.527327455289513,0.576242890712102,1.16948755816626,1.78450768088671,3.03149000375678,1.0002767462396,10985,1,0.908375
"beta0.species[66]",-1.68400451321441,0.890632776699962,-3.45115812549084,-2.27546845394727,-1.67765451383325,-1.08626812546563,0.0515272501395448,1.0007714555908,3057,1,0.97145
"beta0.species[67]",-2.15926307173882,1.20172928760002,-4.46312375856901,-2.95076747981895,-2.18323666017414,-1.39642274230225,0.284877185835272,1.00208856924513,1298,1,0.961925
"beta0.species[68]",-0.0178627648886523,0.811268545320469,-1.59985279664612,-0.561523351401183,-0.0186045057817478,0.522963610932225,1.57034256468485,1.0002998094617,7479,1,0.5099
"beta0.species[69]",-2.97488776589553,1.35894115422446,-5.64570564697458,-3.85695937961965,-2.98149449902501,-2.10546560603817,-0.251478229931302,1.00077818687498,5219,0,0.982875
"beta0.species[70]",-1.64854644712248,0.843690614090525,-3.30545715453998,-2.21552840245618,-1.64427891544397,-1.07908436413922,-0.00534986352257966,1.00014393495603,13515,0,0.975325
"beta0.species[71]",-1.01412622873893,0.823443417020893,-2.63821655419789,-1.56479911162789,-1.01919981542138,-0.459189101373313,0.600850317894141,1.00026552731525,8476,1,0.890575
"beta0.species[72]",-2.81778414633885,1.28113852940325,-5.42592612954176,-3.65104730687467,-2.78805079260747,-1.95772265889191,-0.379717937309894,1.0026221801903,1053,0,0.98715
"beta0.species[73]",-1.12376782114314,1.15202801377206,-3.41723319544251,-1.87099309051952,-1.1170840367298,-0.36498663376817,1.12679402312923,1.00176372849839,1511,1,0.8427
"beta0.species[74]",-1.01874030730085,1.27423733349478,-3.71346029768979,-1.78821877265178,-0.983014758077376,-0.187825976140462,1.38490721442495,1.00105249798133,2571,1,0.7971
"beta0.species[75]",-1.99641423449649,0.966808818333223,-3.93443619513648,-2.6295632047701,-1.98511238266154,-1.350582595226,-0.115576570004062,1.00054734667439,4254,0,0.981125
"beta0.species[76]",-2.47273251485303,0.911479323240609,-4.29594266864086,-3.07587067011945,-2.45648031651232,-1.84706004747043,-0.742013370051254,1.00015846569578,14016,0,0.997825
"beta0.species[77]",-2.90062832086732,1.30681158205509,-5.56045159257027,-3.74080484610684,-2.87220057975368,-2.02767908908004,-0.39749563005863,1.00063313608893,4031,0,0.988375
"beta0.species[78]",-1.12315075487111,1.3589999569086,-3.76656827603203,-2.03352726978118,-1.13579939313551,-0.229547423907122,1.58028116848924,1.00154087653507,1676,1,0.799975
"beta0.species[79]",-2.51724555603871,1.36574726865934,-5.29777689274657,-3.40243961855872,-2.48935757786642,-1.59492288202371,0.082306312384214,1.00198327321027,1292,1,0.9715
"beta0.species[80]",-1.28609749766093,1.01515356540906,-3.28797883461106,-1.95646607168663,-1.28795597110348,-0.621606239556271,0.740154602380549,1.00114876705068,2193,1,0.900875
"beta0.species[81]",-2.5061995731875,0.929871337587797,-4.38972258540025,-3.11814465208826,-2.48310912477766,-1.87897287979413,-0.737100729830615,1.00020746702533,11726,0,0.9974
"beta0.species[82]",-2.13710875281504,0.835818404990768,-3.78360927769283,-2.70002615787129,-2.12884499023931,-1.57230256323005,-0.507670133817862,1.00001038742597,40000,0,0.995175
"beta0.species[83]",-2.85792318564241,1.0607727091511,-5.02594856560253,-3.55312502719159,-2.83177604406074,-2.13594014163802,-0.830223600181811,1.00026541255315,10153,0,0.997475
"beta0.species[84]",-2.59031344674063,1.46691588594069,-5.49466294625344,-3.54589154374753,-2.5848882422956,-1.62997030326572,0.304878675537297,1.00189181034643,1409,1,0.961675
"beta0.species[85]",-1.71688801722628,1.46692230605566,-4.80128687178449,-2.64688926496678,-1.6430259206996,-0.722972090636063,1.00140084691752,1.00229025964582,1170,1,0.88985
"beta0.species[86]",1.64557252320713,0.926336584242321,-0.121105707842371,1.01358164190592,1.62279006091221,2.25875799789331,3.5191022773623,1.00029334950731,7857,1,0.965775
"beta0.species[87]",-3.18430813224792,1.01856582286869,-5.27387418739213,-3.84791656604147,-3.15463571561889,-2.48733937427968,-1.27055691437545,1.00015888925988,15371,0,0.9995
"beta0.species[88]",-1.84849563822516,0.859800433032517,-3.55253144729507,-2.42459158926144,-1.83970774532539,-1.27381461852154,-0.180529724094717,0.999998594889258,40000,0,0.98525
"beta0.species[89]",-0.209942377496134,1.07942169598467,-2.28736729703858,-0.927751420044351,-0.235048363477032,0.48656095008313,1.97958631369629,1.00250102972341,1037,1,0.590325
"beta0.species[90]",-2.67445943481667,1.23191188068984,-5.28404117074001,-3.43720110600672,-2.6229458639897,-1.83988145859605,-0.402958200921418,1.00166940258095,1740,0,0.9897
"beta0.species[91]",-0.121227130709084,0.812206020163829,-1.71246866953799,-0.668607775703823,-0.121499812193155,0.426639134555283,1.46945500840826,1.00028613435808,8336,1,0.558325
"beta0.species[92]",-3.25928278533977,1.39457988548536,-6.06255034674598,-4.1704760023001,-3.24512237243754,-2.32627345237691,-0.571277883013138,1.00383877967669,834,0,0.9904
"beta0.species[93]",-1.79372514830601,1.00301850120396,-3.86475425306828,-2.44136259058023,-1.75935191323151,-1.11583187509002,0.0697589755456213,1.00059345764004,4100,1,0.970425
"beta0.species[94]",-3.48688144057874,1.13123680328996,-5.92443336585215,-4.18606242136382,-3.41792991159637,-2.71210370453092,-1.44651865794258,1.00037831866477,6445,0,0.999725
"beta0.species[95]",-2.44171916667369,1.18826246004295,-5.02192956787545,-3.16524378175689,-2.3536584421691,-1.62187178784821,-0.340432196315548,1.00119981275095,2052,0,0.989525
"beta0.species[96]",-3.45798419059707,1.24400629455708,-6.08459190032183,-4.23791906665308,-3.39176174446279,-2.59984170745511,-1.19370645640829,1.00018195813539,18047,0,0.9988
"beta0.species[97]",-1.80595926605924,1.17162024408694,-4.04658848979263,-2.59129409853903,-1.82265817172002,-1.04576733256125,0.565248205674728,1.00109180877573,2282,1,0.936975
"beta0.species[98]",-2.87017712224588,1.50814865162063,-5.79815770666589,-3.86628968089297,-2.89376699355274,-1.89382026760966,0.217847817203178,1.01398644301204,202,1,0.9673
"beta0.species[99]",-1.73778615711053,0.893714783194853,-3.51203834770157,-2.33383452235158,-1.73300348235565,-1.13605454941939,-0.00412510248897218,1.00078305658661,3200,0,0.975275
"beta0.species[100]",-2.59367768491045,1.36454016778837,-5.35387707490885,-3.48155460535596,-2.56936002182116,-1.68265812256204,0.0483114702230031,1.00337354329699,742,1,0.973275
"beta0.species[101]",-1.81416469909145,1.16398955280097,-4.27933855475348,-2.53219200506294,-1.77583329058622,-1.04249344249724,0.383896390814413,1.00441128254174,618,1,0.948675
"beta0.species[102]",-1.25144907199585,1.26256111203558,-3.64524120652401,-2.10400460239265,-1.27492287242673,-0.423880900098331,1.31776384047725,1.00651120205818,403,1,0.84435
"beta0.species[103]",-2.91961635359505,1.23230547130792,-5.48257552301628,-3.6933489051927,-2.87047972371594,-2.09272190508748,-0.633503419798326,1.00189273274804,1716,0,0.9933
"beta0.species[104]",-3.72807712551044,1.25970813383336,-6.3323093142013,-4.53558331845396,-3.68828560744756,-2.87082148763224,-1.3805576691592,1.00013415525784,21376,0,0.99905
"beta0.species[105]",-2.39082384275633,0.853885363203257,-4.07786700171325,-2.96159863829585,-2.389704208849,-1.82021659186641,-0.714267893342215,1.00006524585706,40000,0,0.997725
"beta0.species[106]",-1.64118176197994,0.858483583490291,-3.34169315166909,-2.21746792344587,-1.63480003478532,-1.06705070887505,0.0524676378288799,1.00029405851113,8498,1,0.97105
"beta0.species[107]",-0.867490337786869,1.03242875325558,-2.86227132405998,-1.56982108254771,-0.878340988201178,-0.169089323196686,1.17672108793517,1.000367528829,6323,1,0.800625
"beta0.species[108]",-3.04818710458252,1.38549209139755,-5.81079761194089,-3.94181272334856,-3.02667173081837,-2.14141986550528,-0.346407563763866,1.00162043386243,2104,0,0.985925
"beta0.species[109]",-1.57690891736305,0.830921615518449,-3.20327571323188,-2.13571213611546,-1.57201022769236,-1.01384107338571,0.0392056984287463,1.00000879440905,40000,1,0.9722
"beta0.species[110]",-0.477359109382667,0.907520038853074,-2.21980315937629,-1.09474472061734,-0.490680872410386,0.119288323891998,1.33967584238063,1.00069289449998,3447,1,0.7051
"beta0.species[111]",-1.39253203200898,1.15271160040685,-3.56748937895309,-2.16841868651017,-1.43143648279334,-0.654113420974332,0.972940628169511,1.00077339718772,3419,1,0.888
"beta0.species[112]",-2.67012791570234,0.926914156173883,-4.55506087322241,-3.28313719213391,-2.65767473364815,-2.0390887459906,-0.897303477786425,1.00014758805184,13379,0,0.9986
"beta0.species[113]",-1.38572367354585,0.828884657101826,-3.03353049718988,-1.94477135537401,-1.38147125340816,-0.830019214339651,0.228051237517363,1.00016696971172,13327,1,0.952025
"beta0.species[114]",-2.70101899761865,1.20055280217919,-5.14599136187058,-3.47035572368729,-2.67601586386101,-1.90546272915347,-0.380802828579397,1.0004614901087,6547,0,0.988025
"beta0.species[115]",-3.05956154673931,1.17601503643692,-5.45933554624372,-3.81252887323907,-3.02429055414024,-2.27197258471165,-0.822427761529256,1.00174993220708,1520,0,0.99595
"beta0.species[116]",-3.15095363674595,1.32487734866608,-5.83864485975778,-3.99908732562651,-3.12168696421648,-2.26987078854901,-0.610960883016938,1.00136436559597,2140,0,0.991725
"beta0.species[117]",-1.52616551705865,1.39838781246487,-4.37572300691969,-2.40584040273068,-1.50309463212001,-0.613653228406226,1.18421170439178,1.00575577314979,511,1,0.871375
"beta0.species[118]",-1.26376476072657,1.02480489513837,-3.24324314558969,-1.95441791821816,-1.27398897139704,-0.574698714822418,0.762320175730096,1.00086270329078,3109,1,0.88975
"beta0.species[119]",-2.84579154176254,1.07886172617229,-5.07243536087731,-3.52584067501172,-2.82021051134655,-2.12045083253556,-0.802788958259617,1.00106586929471,2371,0,0.99645
"beta0.species[120]",1.14071313060481,0.849389303991832,-0.498346828650572,0.566915400899281,1.13293983109702,1.70739668733933,2.83128213358364,1.00015984595447,13223,1,0.9119
"beta0.species[121]",-2.10827826255096,1.41312420429429,-4.96049111597318,-3.01899940927862,-2.08483504834807,-1.17665583645812,0.628134487769862,1.00483910367028,563,1,0.93595
"beta0.species[122]",-1.70105086497149,1.41111875481806,-4.53283881946506,-2.62161460562325,-1.69049135002536,-0.767274533614841,1.07280793881604,1.00460311499838,593,1,0.8897
"beta0.species[123]",-2.50439204593212,1.41876104873565,-5.30953286532708,-3.43139721565308,-2.51174032804967,-1.59766356898532,0.340606073212275,1.00448431288421,578,1,0.96035
"beta0.species[124]",0.435279983113726,0.891169489917513,-1.27143589679738,-0.164912536055277,0.416445929903002,1.02389346353993,2.24175671725924,1.00025936036883,11364,1,0.68465
"beta0.species[125]",-3.03678117088948,1.31231311341874,-5.66234602164918,-3.89367376013664,-3.03015216371818,-2.16910935989254,-0.498999561964709,1.00050829356739,4954,0,0.989475
"beta0.species[126]",-1.43599241650229,1.43105522730607,-4.30839104227114,-2.35597604470732,-1.42328481360959,-0.500538868845395,1.36395963467561,1.00529164209974,522,1,0.849875
"beta0.species[127]",0.0103097393927413,0.959059703203606,-1.80035947405927,-0.638301349969319,-0.0119915290071598,0.627344332745311,1.96495931348947,1.00027272989989,9000,1,0.49495
"beta0.species[128]",-1.88146192825819,1.28755477369041,-4.35213300964534,-2.73712433666135,-1.90783488802646,-1.06000452156832,0.759283973843187,1.0030382371896,835,1,0.926425
"beta0.species[129]",-2.01579565466317,1.43500821608378,-4.84754199301562,-2.95202985430502,-2.01615690281971,-1.09653184665437,0.86252569525883,1.00202686155243,1249,1,0.921775
"beta0.species[130]",-2.00205358090168,1.32882544789239,-4.71839676421367,-2.85151468417588,-1.97648949724694,-1.13416485419394,0.57036630593134,1.00097879333221,3300,1,0.9388
"beta0.species[131]",-1.96008333463386,1.24225129583211,-4.27313269906278,-2.76588750144501,-2.01056929320055,-1.21147631050619,0.650158061203428,1.01170357558347,450,1,0.9435
"beta0.species[132]",-2.34983982887471,1.06649311662149,-4.49273362567153,-3.03853322987483,-2.33696860484276,-1.63847598729859,-0.300205420445699,1.00035884467834,6884,0,0.9863
